# FIELD salt_bridge dunbrack_D1 dunbrack_D2
5.313267230987548828e+00 7.844554901123046875e+00 1.161300468444824219e+01
4.370658874511718750e+00 1.394855499267578125e+01 1.636623764038085938e+01
8.092429161071777344e+00 6.660422801971435547e+00 1.500166034698486328e+01
1.445764923095703125e+01 5.826985836029052734e+00 1.335948944091796875e+01
5.297174930572509766e+00 5.238109111785888672e+00 1.288691329956054688e+01
7.795512199401855469e+00 4.773998260498046875e+00 1.003111648559570312e+01
1.475756072998046875e+01 5.996375560760498047e+00 1.321526718139648438e+01
1.678182983398437500e+01 6.384872436523437500e+00 1.359627151489257812e+01
1.671654891967773438e+01 6.258919715881347656e+00 1.417114162445068359e+01
1.929637908935546875e+01 6.170020580291748047e+00 1.378889465332031250e+01
2.006914520263671875e+01 5.674474716186523438e+00 1.332499980926513672e+01
1.264212703704833984e+01 6.347370147705078125e+00 1.434193515777587891e+01
1.701057624816894531e+01 6.553394317626953125e+00 1.444684886932373047e+01
1.390357112884521484e+01 6.807913303375244141e+00 1.340007305145263672e+01
1.972935485839843750e+01 1.086473464965820312e+01 7.175161838531494141e+00
1.255000686645507812e+01 6.134075641632080078e+00 1.432436943054199219e+01
1.319484519958496094e+01 6.074905872344970703e+00 1.306362056732177734e+01
2.159533691406250000e+01 6.189697265625000000e+00 1.398637580871582031e+01
1.695632171630859375e+01 6.524099349975585938e+00 1.429179096221923828e+01
1.716770172119140625e+01 6.478496551513671875e+00 1.396693801879882812e+01
1.948938369750976562e+01 6.090121746063232422e+00 1.310571861267089844e+01
2.022073745727539062e+01 5.862602233886718750e+00 1.415403556823730469e+01
1.703592491149902344e+01 6.225854873657226562e+00 1.403586864471435547e+01
1.860841369628906250e+01 6.311911582946777344e+00 1.353241062164306641e+01
1.888801765441894531e+01 6.844639301300048828e+00 1.452546977996826172e+01
1.732102203369140625e+01 6.316773891448974609e+00 1.434630298614501953e+01
1.642797660827636719e+01 6.294656276702880859e+00 1.439126873016357422e+01
1.695188140869140625e+01 6.564110755920410156e+00 1.413460254669189453e+01
8.117746353149414062e+00 5.156731605529785156e+00 1.388395786285400391e+01
4.766260623931884766e+00 1.488193321228027344e+01 1.570024967193603516e+01
2.236405372619628906e+01 6.283496856689453125e+00 1.362165260314941406e+01
1.714118003845214844e+01 6.550225257873535156e+00 1.393230533599853516e+01
1.005979156494140625e+01 6.273014068603515625e+00 1.464875030517578125e+01
1.051537418365478516e+01 6.484999656677246094e+00 1.442623710632324219e+01
1.739831161499023438e+01 6.284401416778564453e+00 1.367464256286621094e+01
1.291427230834960938e+01 8.277009963989257812e+00 1.635333633422851562e+01
1.563308525085449219e+01 5.987973213195800781e+00 1.349137878417968750e+01
1.125795173645019531e+01 7.031097412109375000e+00 1.383587074279785156e+01
2.175190162658691406e+01 6.423571586608886719e+00 1.337561798095703125e+01
6.875520229339599609e+00 5.643177509307861328e+00 1.214376354217529297e+01
1.662580108642578125e+01 6.497129440307617188e+00 1.437816524505615234e+01
7.088773250579833984e+00 6.126015186309814453e+00 1.442074584960937500e+01
1.693819046020507812e+01 6.544840812683105469e+00 1.414153003692626953e+01
1.663033294677734375e+01 6.489939212799072266e+00 1.421675300598144531e+01
1.977238845825195312e+01 6.828999042510986328e+00 1.388666343688964844e+01
2.179852294921875000e+01 6.597333431243896484e+00 1.366982460021972656e+01
1.947945022583007812e+01 4.399791717529296875e+00 1.274181938171386719e+01
1.934174156188964844e+01 6.881270885467529297e+00 1.378468418121337891e+01
1.863073348999023438e+01 6.618565559387207031e+00 1.381676864624023438e+01
1.133406734466552734e+01 5.960280895233154297e+00 1.369198322296142578e+01
1.731304550170898438e+01 6.366297721862792969e+00 1.415077018737792969e+01
1.844393920898437500e+01 5.519304752349853516e+00 1.349259757995605469e+01
1.064917182922363281e+01 5.930243015289306641e+00 1.458851242065429688e+01
8.634545326232910156e+00 6.841995239257812500e+00 1.500240135192871094e+01
1.793566131591796875e+01 6.162998199462890625e+00 1.407547473907470703e+01
1.687982177734375000e+01 6.600503921508789062e+00 1.408965682983398438e+01
1.381225013732910156e+01 5.850386142730712891e+00 1.329922199249267578e+01
2.141908836364746094e+01 6.344160556793212891e+00 1.379186058044433594e+01
1.951422882080078125e+01 6.375423431396484375e+00 1.347386837005615234e+01
8.330061912536621094e+00 5.300179481506347656e+00 1.081085968017578125e+01
1.902429008483886719e+01 6.304683208465576172e+00 1.430447578430175781e+01
1.655629920959472656e+01 7.000051498413085938e+00 1.490716838836669922e+01
9.243797302246093750e+00 7.270283699035644531e+00 1.285626316070556641e+01
1.691862869262695312e+01 1.246247100830078125e+01 7.356359958648681641e+00
1.686242866516113281e+01 6.333565235137939453e+00 1.425380325317382812e+01
1.753624343872070312e+01 6.342593193054199219e+00 1.382320880889892578e+01
2.176145935058593750e+01 6.394013404846191406e+00 1.402393531799316406e+01
1.628460121154785156e+01 6.437315464019775391e+00 1.426821136474609375e+01
1.658345794677734375e+01 6.148204326629638672e+00 1.393547153472900391e+01
1.768560028076171875e+01 7.386772155761718750e+00 1.473372364044189453e+01
2.059305572509765625e+01 5.961560726165771484e+00 1.294956684112548828e+01
1.658099746704101562e+01 6.221923828125000000e+00 1.424525260925292969e+01
2.025912094116210938e+01 1.402989292144775391e+01 9.599655151367187500e+00
1.871713256835937500e+01 6.010341644287109375e+00 1.402821445465087891e+01
2.059526062011718750e+01 7.131092548370361328e+00 1.390699291229248047e+01
5.082735538482666016e+00 8.230660438537597656e+00 1.269268417358398438e+01
1.865373420715332031e+01 5.887731552124023438e+00 1.387686252593994141e+01
8.721055984497070312e+00 6.111846446990966797e+00 1.499393653869628906e+01
1.951850700378417969e+01 5.934095382690429688e+00 1.383773899078369141e+01
1.835276603698730469e+01 7.227316379547119141e+00 1.418622589111328125e+01
1.751719093322753906e+01 7.411038398742675781e+00 1.460830783843994141e+01
9.268083572387695312e+00 6.644983768463134766e+00 1.497392749786376953e+01
1.889598655700683594e+01 7.305584907531738281e+00 1.460682487487792969e+01
6.310501098632812500e+00 5.682000637054443359e+00 1.398732089996337891e+01
1.806662368774414062e+01 6.369413852691650391e+00 1.454942226409912109e+01
1.683582305908203125e+01 6.795886039733886719e+00 1.519370269775390625e+01
2.127722167968750000e+01 6.419344425201416016e+00 1.411600303649902344e+01
1.141375541687011719e+01 4.946903228759765625e+00 1.314338588714599609e+01
1.803222465515136719e+01 1.151015377044677734e+01 8.146020889282226562e+00
1.789900588989257812e+01 6.684208393096923828e+00 1.392907619476318359e+01
2.018624114990234375e+01 7.050395488739013672e+00 1.449403762817382812e+01
2.106685256958007812e+01 6.558574676513671875e+00 1.391001796722412109e+01
1.672111701965332031e+01 6.284511566162109375e+00 1.383017539978027344e+01
1.812618446350097656e+01 6.643108367919921875e+00 1.413928508758544922e+01
1.806625175476074219e+01 1.437042045593261719e+01 9.697710037231445312e+00
2.002720260620117188e+01 6.617813587188720703e+00 1.460847377777099609e+01
1.940283012390136719e+01 7.638426303863525391e+00 1.400661945343017578e+01
1.673873901367187500e+01 6.452238559722900391e+00 1.381108093261718750e+01
1.801418495178222656e+01 5.928630828857421875e+00 1.368692493438720703e+01
1.860213470458984375e+01 6.336338996887207031e+00 1.428205299377441406e+01
9.221728324890136719e+00 7.558989048004150391e+00 1.589286041259765625e+01
1.741592597961425781e+01 6.494777679443359375e+00 1.379419326782226562e+01
1.648087310791015625e+01 6.246594429016113281e+00 1.415954113006591797e+01
2.034864616394042969e+01 7.444465160369873047e+00 1.353886985778808594e+01
2.140435028076171875e+01 6.058858871459960938e+00 1.369281578063964844e+01
5.541675090789794922e+00 9.670090675354003906e+00 7.261723995208740234e+00
1.778328704833984375e+01 6.177640914916992188e+00 1.375822448730468750e+01
1.658398628234863281e+01 6.289065361022949219e+00 1.427515888214111328e+01
7.091544151306152344e+00 7.778746604919433594e+00 1.526746749877929688e+01
2.071162796020507812e+01 1.193665885925292969e+01 6.208642005920410156e+00
6.543262481689453125e+00 4.863574028015136719e+00 1.278657531738281250e+01
2.014526557922363281e+01 6.202877998352050781e+00 1.429119110107421875e+01
1.924341201782226562e+01 6.520276069641113281e+00 1.440946483612060547e+01
6.043720245361328125e+00 5.933073043823242188e+00 1.409120178222656250e+01
6.948114395141601562e+00 5.846054077148437500e+00 1.420194721221923828e+01
1.495137977600097656e+01 7.545206546783447266e+00 1.684281730651855469e+01
1.704933738708496094e+01 5.702543258666992188e+00 1.409721946716308594e+01
1.681306457519531250e+01 6.450653553009033203e+00 1.437630081176757812e+01
2.012720489501953125e+01 6.471184730529785156e+00 1.396779632568359375e+01
2.160019302368164062e+01 6.796658039093017578e+00 1.479077816009521484e+01
5.648901939392089844e+00 1.419614315032958984e+01 1.625865745544433594e+01
1.639172935485839844e+01 6.581187725067138672e+00 1.458525276184082031e+01
1.297368049621582031e+01 6.626772880554199219e+00 1.430112934112548828e+01
1.627702331542968750e+01 6.621615409851074219e+00 1.462630748748779297e+01
6.569988250732421875e+00 5.323171138763427734e+00 1.388280963897705078e+01
1.981303977966308594e+01 7.719290733337402344e+00 1.408245563507080078e+01
2.075938034057617188e+01 6.440451145172119141e+00 1.393600559234619141e+01
2.021539306640625000e+01 1.085701847076416016e+01 5.890575408935546875e+00
1.722999191284179688e+01 6.562108993530273438e+00 1.441954708099365234e+01
1.649533271789550781e+01 5.942868232727050781e+00 1.337504386901855469e+01
2.070357131958007812e+01 4.885086536407470703e+00 1.175862407684326172e+01
1.630745697021484375e+01 6.501092433929443359e+00 1.416257953643798828e+01
2.006490707397460938e+01 6.838204383850097656e+00 1.385813331604003906e+01
1.618424034118652344e+01 7.217040061950683594e+00 1.471216201782226562e+01
1.766010093688964844e+01 7.135453701019287109e+00 1.418802833557128906e+01
5.783596515655517578e+00 1.039605045318603516e+01 1.417706966400146484e+01
1.778358650207519531e+01 5.245922088623046875e+00 1.366567230224609375e+01
9.336975097656250000e+00 6.421551227569580078e+00 1.541898822784423828e+01
1.842576026916503906e+01 6.269155502319335938e+00 1.388778591156005859e+01
1.769682502746582031e+01 6.509698867797851562e+00 1.411454200744628906e+01
1.885443687438964844e+01 1.145149707794189453e+01 5.856438159942626953e+00
1.701577949523925781e+01 6.122286319732666016e+00 1.233578491210937500e+01
2.136729812622070312e+01 5.726419448852539062e+00 1.211912345886230469e+01
1.684679603576660156e+01 6.649041652679443359e+00 1.382348442077636719e+01
9.719059944152832031e+00 1.143716049194335938e+01 7.958761215209960938e+00
1.657606315612792969e+01 6.064103126525878906e+00 1.421004390716552734e+01
8.208596229553222656e+00 6.555609703063964844e+00 1.479431152343750000e+01
2.002396774291992188e+01 6.742563724517822266e+00 1.393643379211425781e+01
2.032846069335937500e+01 6.192001342773437500e+00 1.161429309844970703e+01
1.775770378112792969e+01 6.103824615478515625e+00 1.404784584045410156e+01
7.175722599029541016e+00 8.261746406555175781e+00 7.072386741638183594e+00
2.139883804321289062e+01 6.536079406738281250e+00 1.392753601074218750e+01
2.203988265991210938e+01 6.552863597869873047e+00 1.390284729003906250e+01
1.148716545104980469e+01 6.612185478210449219e+00 1.472335720062255859e+01
9.515878677368164062e+00 6.280410289764404297e+00 1.412758922576904297e+01
1.739529418945312500e+01 6.133161067962646484e+00 1.381167888641357422e+01
8.956945419311523438e+00 7.004942417144775391e+00 1.591768741607666016e+01
2.030812263488769531e+01 6.605293750762939453e+00 1.388663482666015625e+01
8.670125007629394531e+00 8.447158813476562500e+00 1.602482604980468750e+01
8.095814704895019531e+00 6.139396667480468750e+00 1.473284912109375000e+01
2.007645416259765625e+01 6.544508457183837891e+00 1.460586452484130859e+01
1.702993202209472656e+01 7.138863086700439453e+00 1.477293395996093750e+01
6.864521980285644531e+00 5.632986068725585938e+00 1.467475891113281250e+01
1.831824111938476562e+01 1.107919502258300781e+01 6.477260589599609375e+00
1.850756072998046875e+01 6.279864311218261719e+00 1.363836383819580078e+01
1.214333915710449219e+01 6.069603443145751953e+00 1.500204181671142578e+01
1.588606929779052734e+01 6.010904312133789062e+00 1.326774692535400391e+01
1.724993705749511719e+01 1.297470855712890625e+01 8.606428146362304688e+00
2.091145515441894531e+01 7.733002662658691406e+00 1.443521690368652344e+01
8.196140289306640625e+00 5.527422428131103516e+00 1.440198326110839844e+01
2.051316261291503906e+01 6.014695167541503906e+00 1.221689796447753906e+01
1.746123123168945312e+01 6.825740814208984375e+00 1.404484748840332031e+01
1.969301605224609375e+01 1.204967880249023438e+01 8.591385841369628906e+00
5.992460727691650391e+00 1.067673683166503906e+01 6.481979370117187500e+00
5.945813655853271484e+00 5.984740257263183594e+00 1.360969352722167969e+01
6.166465759277343750e+00 4.826270580291748047e+00 1.297732925415039062e+01
2.059446716308593750e+01 7.077950477600097656e+00 1.471090316772460938e+01
2.079148101806640625e+01 6.679041385650634766e+00 7.664680004119873047e+00
1.610938072204589844e+01 1.221082592010498047e+01 8.745820045471191406e+00
1.379052162170410156e+01 8.490198135375976562e+00 1.569944190979003906e+01
1.099792385101318359e+01 7.581358909606933594e+00 1.589347076416015625e+01
2.019122695922851562e+01 6.292820453643798828e+00 1.393926525115966797e+01
2.095035171508789062e+01 5.994731903076171875e+00 1.384648418426513672e+01
1.056536769866943359e+01 6.349682331085205078e+00 1.477028656005859375e+01
8.068246841430664062e+00 1.006165122985839844e+01 7.109622001647949219e+00
1.954858207702636719e+01 5.712278366088867188e+00 1.397569561004638672e+01
1.874307823181152344e+01 6.051635742187500000e+00 1.398467922210693359e+01
1.919337463378906250e+01 7.160933017730712891e+00 1.498233222961425781e+01
1.900440216064453125e+01 6.485877037048339844e+00 1.431273555755615234e+01
9.355143547058105469e+00 6.689623832702636719e+00 1.544171142578125000e+01
2.017619895935058594e+01 6.238247871398925781e+00 1.411758422851562500e+01
1.069867324829101562e+01 1.227828025817871094e+01 8.951429367065429688e+00
1.978561401367187500e+01 1.033635520935058594e+01 6.457910060882568359e+00
1.893700027465820312e+01 7.339430332183837891e+00 1.485298061370849609e+01
1.674947929382324219e+01 6.855915069580078125e+00 1.540209579467773438e+01
1.765121841430664062e+01 5.969491481781005859e+00 1.349539184570312500e+01
6.236315250396728516e+00 5.517240047454833984e+00 1.360221481323242188e+01
1.872255516052246094e+01 7.077382087707519531e+00 1.363530921936035156e+01
1.619057464599609375e+01 1.265851116180419922e+01 8.396335601806640625e+00
2.023287582397460938e+01 1.243526840209960938e+01 7.402415275573730469e+00
2.098107337951660156e+01 6.850420951843261719e+00 1.463708686828613281e+01
1.218061828613281250e+01 6.914128780364990234e+00 1.539608764648437500e+01
6.019211769104003906e+00 6.215905189514160156e+00 1.475703144073486328e+01
1.981004142761230469e+01 9.403389930725097656e+00 7.970184803009033203e+00
9.900785446166992188e+00 6.640737533569335938e+00 1.473033809661865234e+01
1.189147186279296875e+01 1.160938835144042969e+01 9.344335556030273438e+00
2.148735046386718750e+01 6.918742179870605469e+00 1.486896038055419922e+01
1.701981353759765625e+01 6.643509387969970703e+00 1.419761562347412109e+01
2.395050048828125000e+01 4.833757400512695312e+00 1.335702896118164062e+01
2.149364852905273438e+01 7.059996604919433594e+00 1.386812591552734375e+01
1.922725486755371094e+01 6.808758258819580078e+00 1.463477325439453125e+01
5.084342479705810547e+00 1.408937835693359375e+01 1.672638702392578125e+01
1.266440963745117188e+01 7.429559230804443359e+00 1.610565376281738281e+01
1.983542823791503906e+01 1.152272415161132812e+01 7.117168903350830078e+00
1.826052856445312500e+01 6.018516540527343750e+00 1.326176071166992188e+01
1.408147811889648438e+01 6.232944011688232422e+00 1.423520469665527344e+01
1.792173957824707031e+01 5.190126419067382812e+00 1.430090904235839844e+01
1.701059722900390625e+01 6.261250495910644531e+00 1.367166709899902344e+01
1.828035354614257812e+01 1.319615173339843750e+01 8.317011833190917969e+00
2.006830406188964844e+01 8.602153778076171875e+00 6.386547088623046875e+00
7.219878196716308594e+00 5.452774047851562500e+00 1.418566513061523438e+01
1.727891349792480469e+01 6.649660110473632812e+00 1.406756496429443359e+01
2.119521713256835938e+01 6.139748573303222656e+00 1.189469528198242188e+01
1.849217414855957031e+01 6.722341060638427734e+00 1.512494087219238281e+01
1.044517898559570312e+01 8.062868118286132812e+00 1.547900962829589844e+01
1.927846145629882812e+01 6.129292964935302734e+00 1.395264148712158203e+01
2.009252357482910156e+01 6.434740543365478516e+00 1.301680088043212891e+01
8.044412612915039062e+00 9.388837814331054688e+00 8.636720657348632812e+00
2.061647796630859375e+01 1.181641387939453125e+01 6.951415538787841797e+00
1.173354244232177734e+01 7.061227798461914062e+00 8.196495056152343750e+00
8.095077514648437500e+00 7.894714355468750000e+00 6.381071090698242188e+00
2.016780853271484375e+01 6.075533866882324219e+00 1.316233825683593750e+01
1.662786102294921875e+01 1.626952743530273438e+01 1.398281002044677734e+01
1.781130027770996094e+01 8.842792510986328125e+00 1.601602363586425781e+01
2.084251022338867188e+01 6.843312263488769531e+00 1.365819931030273438e+01
1.321677017211914062e+01 5.610665798187255859e+00 1.455477809906005859e+01
6.172223567962646484e+00 1.394244384765625000e+01 1.729850006103515625e+01
1.873358535766601562e+01 6.330120563507080078e+00 1.371860027313232422e+01
1.904130172729492188e+01 1.235629653930664062e+01 7.234197139739990234e+00
6.301576614379882812e+00 1.265828514099121094e+01 1.623638534545898438e+01
5.876444816589355469e+00 1.607158851623535156e+01 1.728681564331054688e+01
2.023326873779296875e+01 5.884692192077636719e+00 1.356421947479248047e+01
1.697947692871093750e+01 6.891464710235595703e+00 1.458041286468505859e+01
1.871850776672363281e+01 6.099321842193603516e+00 1.403173542022705078e+01
2.005199432373046875e+01 1.132360553741455078e+01 7.673499107360839844e+00
2.048511123657226562e+01 6.516398429870605469e+00 1.474360847473144531e+01
1.642134475708007812e+01 6.513597965240478516e+00 1.348715972900390625e+01
1.616233444213867188e+01 9.715826988220214844e+00 5.957977771759033203e+00
1.987772941589355469e+01 4.904876708984375000e+00 1.307995605468750000e+01
9.257773399353027344e+00 5.690137863159179688e+00 1.400468826293945312e+01
1.088841819763183594e+01 9.841546058654785156e+00 5.722665786743164062e+00
1.939632797241210938e+01 1.108509063720703125e+01 7.094948291778564453e+00
1.644909667968750000e+01 6.305272102355957031e+00 1.337452697753906250e+01
1.984276008605957031e+01 6.538568496704101562e+00 1.387232398986816406e+01
2.059687042236328125e+01 1.082353019714355469e+01 5.023612022399902344e+00
1.784496498107910156e+01 5.978608131408691406e+00 1.390348815917968750e+01
1.383929157257080078e+01 8.710998535156250000e+00 1.663120460510253906e+01
1.695953559875488281e+01 1.199693870544433594e+01 8.598543167114257812e+00
5.169293403625488281e+00 5.867098808288574219e+00 1.174656677246093750e+01
1.044725513458251953e+01 1.231672286987304688e+01 8.878848075866699219e+00
1.921135330200195312e+01 6.320249557495117188e+00 1.383047485351562500e+01
1.531745147705078125e+01 4.468520164489746094e+00 1.367594623565673828e+01
1.882086944580078125e+01 1.209338092803955078e+01 7.832879066467285156e+00
1.961413955688476562e+01 6.200043678283691406e+00 1.373864078521728516e+01
1.783674430847167969e+01 6.308103561401367188e+00 1.467065048217773438e+01
1.963527870178222656e+01 7.383022308349609375e+00 1.433731174468994141e+01
1.918409538269042969e+01 1.079867458343505859e+01 7.102259635925292969e+00
1.775815773010253906e+01 1.093683338165283203e+01 5.980584621429443359e+00
2.025619888305664062e+01 7.128066539764404297e+00 1.505622673034667969e+01
2.012145805358886719e+01 5.979449748992919922e+00 1.209402084350585938e+01
2.029725646972656250e+01 1.217248535156250000e+01 7.912116050720214844e+00
2.040848541259765625e+01 6.892253875732421875e+00 7.576756000518798828e+00
1.823756027221679688e+01 6.352419376373291016e+00 1.503814888000488281e+01
1.961352157592773438e+01 1.140664196014404297e+01 6.573251724243164062e+00
1.082006645202636719e+01 6.087191104888916016e+00 1.568869972229003906e+01
2.014953613281250000e+01 9.173165321350097656e+00 1.534020614624023438e+01
1.677940940856933594e+01 9.675786972045898438e+00 6.441755771636962891e+00
1.774541473388671875e+01 6.576959609985351562e+00 1.494477462768554688e+01
2.062403488159179688e+01 1.072922134399414062e+01 8.313438415527343750e+00
1.318627738952636719e+01 8.204415321350097656e+00 1.615023803710937500e+01
1.928772163391113281e+01 1.048510551452636719e+01 5.833938598632812500e+00
1.974843597412109375e+01 1.292920017242431641e+01 8.379909515380859375e+00
2.098809814453125000e+01 6.839157104492187500e+00 8.025713920593261719e+00
1.890278053283691406e+01 1.180076503753662109e+01 7.960489273071289062e+00
5.391784667968750000e+00 1.667936706542968750e+01 1.644626235961914062e+01
2.020703125000000000e+01 1.233728885650634766e+01 8.028572082519531250e+00
1.772205162048339844e+01 1.179239749908447266e+01 7.638501167297363281e+00
1.974432563781738281e+01 7.242410659790039062e+00 1.458119487762451172e+01
1.617530059814453125e+01 6.039779186248779297e+00 1.379327774047851562e+01
1.850561523437500000e+01 6.785113811492919922e+00 1.447913932800292969e+01
1.940284538269042969e+01 6.486171722412109375e+00 1.441631412506103516e+01
1.447741508483886719e+01 1.169629096984863281e+01 7.933365821838378906e+00
1.875503158569335938e+01 7.070359230041503906e+00 8.461112976074218750e+00
1.880092239379882812e+01 1.333104133605957031e+01 9.230669021606445312e+00
1.611984062194824219e+01 5.797071933746337891e+00 1.459797859191894531e+01
4.539421558380126953e+00 1.456027412414550781e+01 1.465323925018310547e+01
1.997801971435546875e+01 6.935311317443847656e+00 1.363161563873291016e+01
1.344097518920898438e+01 1.093922710418701172e+01 8.702065467834472656e+00
1.871511650085449219e+01 1.206903266906738281e+01 6.552652359008789062e+00
1.872294807434082031e+01 6.371055603027343750e+00 1.432414436340332031e+01
2.310268402099609375e+01 6.936230659484863281e+00 1.313902091979980469e+01
1.053761291503906250e+01 7.057256221771240234e+00 1.453959369659423828e+01
1.901531600952148438e+01 6.424207210540771484e+00 1.496854591369628906e+01
1.791500282287597656e+01 1.211527061462402344e+01 7.728113651275634766e+00
1.519428253173828125e+01 5.668690204620361328e+00 1.274137020111083984e+01
1.926319313049316406e+01 1.131310653686523438e+01 6.592428684234619141e+00
2.016871261596679688e+01 8.715735435485839844e+00 6.920850753784179688e+00
1.847180938720703125e+01 1.226774978637695312e+01 6.848915100097656250e+00
8.098817825317382812e+00 5.742229938507080078e+00 1.438170814514160156e+01
1.931920623779296875e+01 1.295621681213378906e+01 7.691125392913818359e+00
1.895846176147460938e+01 1.229159545898437500e+01 7.883638858795166016e+00
1.994397544860839844e+01 1.387740325927734375e+01 8.104104995727539062e+00
1.030928611755371094e+01 8.785770416259765625e+00 7.385287761688232422e+00
6.348054885864257812e+00 1.258511447906494141e+01 1.655646133422851562e+01
1.647256851196289062e+01 1.188807106018066406e+01 8.507202148437500000e+00
1.892047309875488281e+01 8.502937316894531250e+00 8.515296936035156250e+00
